SK_ID_CURR,TARGET
100753,0.145713595978099
100754,0.095849560631963
100760,0.107788697244504
100762,0.094147659326635
100763,0.076896462132316
100765,0.076056475599104
100770,0.101651159111322
100772,0.086009162559405
100777,0.085134135747175
100791,0.068894366229655
100792,0.059476581662873
100797,0.088176753754767
100823,0.094512816961922
100826,0.092022041457959
100830,0.066879168933892
100836,0.131686455417818
100872,0.083256917655784
100910,0.088102219593958
100913,0.058434677809538
100918,0.079378646735385
100931,0.055147471849024
100952,0.119490284805293
100953,0.101729542394137
100965,0.104985163244404
100970,0.081258074087197
100982,0.120767050432098
100983,0.084806410189978
100984,0.06855209535902
100987,0.115103833367075
100997,0.09121567065736
100998,0.131409321906812
101002,0.097465831533563
101005,0.134534387099515
101008,0.120535933942779
101020,0.094406881682066
101021,0.091055920600988
101024,0.094143186679655
101025,0.127111034229622
101026,0.094162444498737
101031,0.085796093703272
101041,0.057216817984442
101051,0.064115091205276
101055,0.088777602228981
101056,0.131120883170619
101057,0.101876084799789
101064,0.072811066547508
101079,0.079487544886963
101087,0.0883480120915
101090,0.064247460864403
101092,0.090624661614349
101097,0.096308614909777
101099,0.055576930520801
101107,0.089489252923368
101118,0.091012639130598
101125,0.097915447276789
101126,0.081491084784683
101128,0.095385793078172
101136,0.129970089669904
101140,0.107201887901813
101149,0.074611434477316
101160,0.080209771131517
101169,0.113904704081431
101181,0.074266919841704
101186,0.057656613417406
101190,0.099353175346861
101193,0.118276330628494
101194,0.089770730881657
101198,0.097537289883468
101200,0.076558724065357
101204,0.099412264203342
101211,0.081859721070055
101213,0.083810761730896
101223,0.072591013880727
101225,0.093447796132023
101237,0.075319441082824
101243,0.079455222757542
101244,0.109029389590997
101258,0.068446573329816
101259,0.15467265681653
101268,0.102780104145708
101269,0.06505812947658
101271,0.112274430196291
101279,0.070178514856638
101281,0.086755450309597
101287,0.074703315556389
101292,0.091971702965612
101294,0.077603378492919
101296,0.066487676011027
101297,0.081102294217545
101299,0.061484733927169
101301,0.07602560222848
101305,0.076198912748009
101308,0.068273676380081
101318,0.055869637928071
101327,0.111592118588043
101329,0.103625611420126
101332,0.063966918550619
101337,0.091687843931502
101343,0.063887341448589
101345,0.081581813063246
101346,0.088910705556607
101353,0.053288496190474
101354,0.110755685453178
101355,0.094365829161704
101356,0.056588090811287
101362,0.110952518125288
101363,0.12558045767131
101365,0.079954120286563
101366,0.095052439842758
101367,0.121631392497135
101368,0.055688458735561
101374,0.124367099990282
101380,0.060180631636575
101383,0.065127686529594
101398,0.052878410782541
101399,0.13350063675649
101401,0.09513324466099
101412,0.101006101082629
101426,0.104976928871011
101427,0.142439821299513
101428,0.10161036787568
101429,0.095744228787721
101434,0.068676644458176
101440,0.091614615782352
101448,0.095070979941651
101449,0.079854835164615
101465,0.075803295461108
101467,0.06605088216866
101472,0.147028551238813
101478,0.080415202752214
101497,0.084728210554682
101504,0.06458279545356
101547,0.085962128036802
101548,0.100342096143203
101555,0.075595596171455
101570,0.09253191541572
101572,0.070420538091832
101578,0.078145010452212
101580,0.103056934432137
101588,0.099724546116043
101602,0.077560048582574
101610,0.102150527686558
101614,0.117112264634663
101616,0.096552762521549
101643,0.092302938520224
101644,0.097203921700502
101649,0.086762955514706
101650,0.101212785699425
101665,0.061212086029504
101667,0.129916269045807
101669,0.057524446821555
101674,0.133809305257465
101675,0.08503792386197
101678,0.105038929322416
101682,0.080206178730623
101686,0.093675365770047
101697,0.128630712270465
101700,0.092840685517542
101711,0.0672968183222
101714,0.050805830090483
101715,0.106392871777966
101728,0.094533830298932
101732,0.071673960915895
101757,0.089821940326255
101758,0.102160487128937
101759,0.103323246906323
101762,0.050481360477307
101764,0.073145498369232
101780,0.116292008475825
101784,0.087738533842638
101789,0.071616479846588
101816,0.082032106079089
101819,0.058869875027922
101827,0.043593853829173
101863,0.083204828342113
101867,0.1018871885952
101870,0.072862428335011
101873,0.102686041746614
101878,0.094620865847862
101879,0.055463079450886
101880,0.071359273421637
101887,0.110108052668566
101897,0.062973677327735
101901,0.063694906711468
101903,0.149073711823077
101920,0.06964216995218
101921,0.082819026730723
101922,0.080069434309109
101961,0.153372477737571
101962,0.078780410355637
101971,0.072723475540309
101976,0.122992558004781
102002,0.100542234164613
102005,0.067050134294917
102007,0.138644409537866
102017,0.070065404434751
102019,0.120155333818883
102029,0.060122318405054
102051,0.092342954131875
102052,0.066678594447477
102054,0.079205506585429
102062,0.113219243948027
102067,0.098257119413597
102068,0.092837170911323
102070,0.07130340786088
102090,0.074849963753229
102092,0.140178204718975
102099,0.128894390219671
102100,0.052013899769198
102112,0.101517913136975
102113,0.098386696514065
102122,0.101123035743095
102123,0.073977305178849
102125,0.068221890779059
102126,0.105904945278512
102146,0.0940467660659
102147,0.102947062737336
102151,0.085746815879773
102158,0.091878452236823
102159,0.075147410192374
102162,0.070821103632006
102165,0.080102948960785
102166,0.099796744929935
102174,0.066595801349811
102193,0.133313496444001
102198,0.086044326299248
102205,0.103646338648297
102206,0.096628094829271
102218,0.088924087604333
102221,0.094692341585859
102230,0.085752968555306
102238,0.087229231984382
102248,0.06409424485663
102252,0.103579996731376
102259,0.064813677807628
102262,0.1001258869883
102273,0.069530384983276
102286,0.089255989323411
102293,0.080935163240702
102294,0.05886348045026
102296,0.071967630292362
102298,0.105814492130622
102303,0.074579176639871
102309,0.091918337226413
102315,0.067248437783731
102340,0.075890762813749
102342,0.067109074159469
102344,0.083879078815953
102346,0.109697069929089
102347,0.06419453864254
102374,0.107355328801037
102380,0.103262151157212
102387,0.082285295306396
102393,0.075534388744821
102403,0.082315053855544
102413,0.088625341188162
102414,0.066298422544234
102415,0.078742183715744
102416,0.083090568870671
102439,0.088744689276148
102441,0.083186521172613
102443,0.077458400129267
102444,0.100171988351274
102445,0.143667516274262
102448,0.070402425494285
102449,0.091097419110739
102450,0.132162690506624
102456,0.07400147094336
102458,0.094639490661107
102459,0.077632197664814
102465,0.05314764465678
102470,0.129235483859717
102471,0.062707199262694
102475,0.115513240344708
102476,0.108158200842974
102506,0.06986707951159
102509,0.068595475965175
102519,0.081686765219772
102522,0.073015122641802
102545,0.070538817064868
102549,0.1209364813835
102562,0.066854117999769
102563,0.079050498994063
102568,0.101569635453101
102582,0.11159291341849
102592,0.056860623757951
102597,0.081910719321651
102605,0.098373084690119
102614,0.091937566511009
102617,0.093208642759217
102634,0.064325139844398
102652,0.062697319079946
102655,0.045870626090254
102671,0.057390024493232
102694,0.077571665980781
102701,0.101096173151323
102703,0.048871554456971
102704,0.06735760672311
102713,0.042042130408762
102720,0.090542539775849
102731,0.072381342151655
102733,0.075571887649645
102749,0.105965059680085
102755,0.069060001343302
102763,0.078156476597576
102770,0.105000383663804
102772,0.09236972251351
102799,0.091728642264454
102838,0.085036167423565
102854,0.077070685810972
102862,0.120970257585383
102863,0.090612104592725
102867,0.070418316835989
102868,0.068612511515975
102878,0.088375662019929
102887,0.08725919247498
102898,0.107780255550439
102904,0.081652147351464
102912,0.128529991215413
102919,0.06277572838258
102927,0.074253585614871
102932,0.095638329641685
102933,0.136809176527357
102935,0.056252002975859
102958,0.0980650975863
102969,0.095438034090074
102971,0.07393994087811
102975,0.066616373691458
102979,0.101701822957544
102982,0.059479028554603
102987,0.121722272668755
102989,0.082990393685149
102995,0.086277411293517
102996,0.086988540346857
103000,0.056484695941275
103001,0.104884693538168
103004,0.079667731383653
103010,0.083036544847139
103025,0.10538782255491
103029,0.099334726548393
103046,0.093310819230088
103056,0.078753772604239
103062,0.078457399320735
103078,0.103202933691137
103083,0.059005442053031
103092,0.087999751857865
103096,0.082160023158531
103097,0.117942698465727
103102,0.126527210542979
103112,0.089080459824234
103132,0.057079594762277
103144,0.085942499353249
103145,0.080536956279939
103146,0.067677670105771
103147,0.107865747846116
103158,0.077238116065456
103171,0.110386924978445
103173,0.061489340953067
103184,0.092936199820123
103195,0.098205465892084
103196,0.060695984656715
103206,0.074602043992473
103230,0.085250956782515
103231,0.106398855690166
103232,0.090873183374294
103239,0.124407337866435
103240,0.082723544566143
103243,0.068372333323397
103252,0.097790283150831
103258,0.076100429486636
103259,0.099882031977543
103279,0.070559491173072
103280,0.052791034722651
103286,0.083358142076101
103287,0.122848649368407
103290,0.088978663110913
103298,0.091365900089546
103315,0.048805028831286
103319,0.076576152700668
103334,0.112581926785405
103336,0.113801775099289
103345,0.086839378126658
103368,0.07651773992923
103371,0.105120560856075
103377,0.071560478961136
103398,0.061030380182344
103404,0.060600782518223
103408,0.107116002005623
103410,0.076329236458167
103418,0.072992385948732
103420,0.114580634466048
103432,0.103138502881484
103433,0.070315199719556
103436,0.064159799765698
103440,0.08347147994376
103453,0.077879489704074
103459,0.105078437595055
103460,0.080756495700982
103461,0.06319909512678
103462,0.090802863278598
103473,0.095393294206855
103474,0.052236527367259
103475,0.11299178373735
103478,0.10908586197254
103480,0.096140803461663
103484,0.063567802524297
103494,0.089386597663056
103513,0.106568238322073
103515,0.085590016281114
103516,0.154228638041522
103525,0.110234157894645
103541,0.115448215149411
103544,0.071222419386465
103562,0.116732773015206
103570,0.156905642670075
103572,0.124409572401065
103574,0.068615422607894
103575,0.092513715183382
103591,0.107184546847113
103594,0.071731384292354
103609,0.064329278179219
103613,0.06707543349698
103614,0.080269312914067
103615,0.060698737440357
103624,0.110008829177671
103625,0.129880801405832
103628,0.135304231452567
103629,0.066717697765605
103647,0.077063632775538
103648,0.093588917306217
103651,0.073458450637361
103658,0.057223854510872
103668,0.076422614482241
103669,0.075982678525343
103676,0.079943578906205
103682,0.076611313587199
103683,0.058575652243048
103689,0.066479948892993
103725,0.049258418226811
103733,0.097026161769907
103744,0.049598062718797
103762,0.102626642527519
103771,0.123906055364061
103773,0.062653413367436
103783,0.104037108573345
103784,0.09776802761924
103808,0.065208879552092
103812,0.067790239812772
103813,0.087449532202994
103814,0.087781642448275
103818,0.134674572213306
103824,0.084030417434161
103828,0.053479673987438
103830,0.085112020618405
103840,0.063643320930009
103842,0.110426023035306
103847,0.116661742947358
103848,0.094180571241957
103851,0.05789985316158
103854,0.115472909402717
103857,0.18227333995051
103861,0.057565834331275
103862,0.083756294029695
103865,0.095767577009588
103870,0.052685990486834
103876,0.096321742341401
103891,0.143381059118242
103908,0.067762083155182
103914,0.084599396670792
103918,0.095269794274186
103940,0.100358993390352
103963,0.128064412344452
103966,0.099159393357056
103971,0.119285716419415
103980,0.110036428871058
103984,0.078056715930038
103985,0.085630060714444
103998,0.125601680692664
104019,0.076366311091981
104026,0.088569295075393
104035,0.122950611179027
104044,0.075870718388139
104045,0.08465950865817
104047,0.112297026882703
104051,0.064306536380277
104058,0.077763898495117
104063,0.068471832046951
104066,0.091224154097883
104087,0.050667213113104
104089,0.075486223202542
104095,0.079923493626048
104098,0.114834938709335
104104,0.055920338032189
104110,0.089009689670536
104120,0.083511301547687
104122,0.058336993404719
104131,0.083446120544737
104132,0.092256157705655
104135,0.057072310194193
104136,0.083645983890363
104149,0.073321401893668
104150,0.083820720773993
104156,0.091150319005264
104165,0.090335271628788
104175,0.075657517165222
104179,0.104320170425865
104184,0.092711837143319
104206,0.065139974953904
104216,0.102559263239506
104230,0.148822709370282
104257,0.057769604494682
104272,0.051867416543015
104273,0.088396171411326
104278,0.050216943808874
104294,0.101262993034248
104295,0.074535351639954
104297,0.065415613196716
104298,0.095204609376032
104308,0.099982270537591
104318,0.080681506127063
104319,0.062352061870613
104320,0.104743206620805
104327,0.099704233530833
104334,0.088074964587899
104344,0.105635022038512
104350,0.067545058030201
104351,0.096967315413986
104354,0.106242166612043
104369,0.131049841374152
104376,0.088473463968953
104381,0.083938023319317
104384,0.096149195173486
104391,0.056020993797543
104394,0.091867024074808
104398,0.119342160524826
104402,0.074233242173604
104408,0.087197927877755
104409,0.052724765086033
104410,0.124176425206375
104412,0.079734925432526
104417,0.115135354551057
104424,0.088705356921003
104426,0.065915036484755
104435,0.083621213150507
104445,0.070501492014343
104458,0.057819919529154
104460,0.086083191627668
104466,0.075361124396582
104472,0.10431644865902
104473,0.115728449783235
104479,0.054105814391786
104480,0.077413816379624
104482,0.116246425384812
104499,0.056451377704386
104501,0.051353780754334
104502,0.068798360966516
104506,0.08700775469677
104510,0.06068264537919
104512,0.056249987444703
104520,0.131443972079285
104528,0.103481801627535
104529,0.094619931675863
104541,0.100508622771991
104578,0.059451990740443
104584,0.08378327754366
104588,0.103843166088794
104602,0.074203521450905
104610,0.059400266375884
104611,0.089710974230145
104618,0.115943696013435
104620,0.078445291749837
104622,0.056065656274954
104624,0.070322023775448
104625,0.096271922287029
104634,0.126634325107437
104639,0.101885282063999
104646,0.077705986736959
104647,0.066164032082762
104652,0.05390360447116
104670,0.087416245719495
104677,0.072799912105272
104685,0.119269091887618
104691,0.094869667936593
104696,0.077924461763492
104699,0.061017769584887
104712,0.114398984058457
104714,0.078521275772332
104717,0.080530396239718
104718,0.076595712208816
104740,0.066889023707789
104741,0.097072620725404
104743,0.044218774956214
104744,0.09241249637522
104747,0.102175672410166
104767,0.08414230460715
104772,0.201724054236206
104776,0.130346176440808
104779,0.06500025796348
104814,0.083730539183172
104815,0.077433289260904
104830,0.096917187291868
104831,0.120381517060102
104833,0.111742406546763
104839,0.073485993839606
104840,0.091045192752506
104860,0.083515431636122
104861,0.060178919609663
104866,0.085396691356078
104870,0.070710492874433
104877,0.093839684267947
104878,0.057773415669492
104879,0.07530974027045
104880,0.089976815118883
104899,0.081532026025333
104906,0.05663478233885
104907,0.113019268127936
104913,0.092204003619183
104916,0.114378984061247
104921,0.094541268700238
104930,0.07543453541419
104931,0.093503012232551
104936,0.09999301435107
104937,0.076600727069318
104942,0.079285926072439
104943,0.075806281042983
104969,0.104948330755043
104972,0.141014679731968
104988,0.091283011861087
105013,0.103151268961542
105015,0.089480530072202
105019,0.069870006714305
105027,0.095660563789633
105030,0.101952971243157
105035,0.158718292738886
105041,0.064619833772985
105051,0.136509085287503
105056,0.073318200451786
105067,0.169747282780634
105071,0.098208387294242
105072,0.062039573270372
105074,0.134262411215426
105091,0.10681060576023
105101,0.072036011863922
105103,0.086161965606718
105134,0.094030303832683
105139,0.087349811880018
105142,0.135598577870314
105146,0.082733643149632
105163,0.080077658101781
105168,0.107157262617569
105172,0.054866794646644
105176,0.127550083834489
105195,0.083964814205009
105196,0.126973564598414
105197,0.059427828080029
105203,0.085393807460883
105223,0.08201102666774
105227,0.091469405497604
105228,0.059847104911855
105230,0.114965580981892
105231,0.139174003747108
105239,0.077830782349967
105242,0.11416857095991
105244,0.087539850075554
105245,0.108624031034172
105248,0.049740885495983
105249,0.076232752310088
105266,0.125392137708358
105271,0.131994549589907
105276,0.101806009058024
105282,0.100594872145034
105292,0.085579240677383
105297,0.046667597802872
105332,0.113915352056382
105333,0.076058685923306
105343,0.060446630012563
105344,0.05535221708098
105345,0.099137857743553
105357,0.086278340945472
105359,0.085751592280724
105366,0.072513967229662
105367,0.101045540569472
105370,0.045751561411838
105377,0.086665758931468
105390,0.091421605143464
105399,0.065564963507109
105403,0.076355738851773
105404,0.082471347800319
105414,0.065928036109227
105417,0.082334688281767
105425,0.120044489382414
105452,0.065254976281643
105454,0.111714736176129
105456,0.123279504204645
105470,0.09096268421485
105471,0.053289825856784
105483,0.085226628871244
105493,0.105833657771241
105508,0.120785995397706
105514,0.098405466892938
105515,0.053811599045787
105528,0.128049080269558
105529,0.066476612782863
105531,0.064429913048963
105532,0.069262988144605
105558,0.054560503895747
105574,0.083992554318955
105578,0.056176602339621
105584,0.141183443540888
105595,0.10097668886932
105617,0.10381546694743
105618,0.078450398322847
105621,0.072813116422928
105625,0.070744281228775
105629,0.079627817515372
105630,0.059584219904638
105634,0.068037319480455
105635,0.093189367779433
105641,0.082680755894382
105647,0.109919707678056
105648,0.078012088256803
105655,0.067737113603239
105657,0.062652970559452
105672,0.113956389759077
105678,0.088589576164404
105682,0.074190485914697
105691,0.089381261049117
105692,0.078155927997673
105706,0.113545106314894
105712,0.110142610733069
105720,0.086091681549675
105734,0.071382076879482
105735,0.086498436350795
105736,0.088707457677603
105737,0.050995500329431
105738,0.122980115176949
105740,0.119143781051647
105744,0.067189954504205
105747,0.108077626690991
105749,0.100498408323672
105754,0.08661179282053
105758,0.067051026019198
105760,0.073823202796719
105767,0.084569684997083
105784,0.116227671593342
105791,0.086025498805798
105802,0.082071171417288
105807,0.118570404029519
105809,0.073227342359191
105816,0.082335411872792
105817,0.055121791192698
105824,0.110231937508762
105832,0.100153145746264
105856,0.08200841603381
105865,0.073795007149633
105899,0.070422295966986
105906,0.046414535823091
105916,0.08530204759077
105923,0.096957234901783
105937,0.096992438919128
105965,0.062356642480177
105966,0.083638232560686
105968,0.070332326488252
105973,0.07554405519613
105976,0.100569296995146
105978,0.061808473948558
105979,0.067722882088434
105991,0.096009927824028
105998,0.076724923369026
105999,0.088438197249538
106000,0.096156232524907
106001,0.089200855044181
106010,0.077403582891199
106011,0.098114207913035
106013,0.105491818771803
106015,0.085140800142378
106026,0.063705363261101
106032,0.066776932627506
106035,0.085076450528857
106040,0.078148596039737
106041,0.119652557420503
106044,0.051533599703737
106053,0.097274858547615
106054,0.061125642678936
106065,0.113054780432889
106081,0.066970135684008
106083,0.088704208788728
106087,0.089117725014621
106090,0.087994678593277
106101,0.047973328618435
106102,0.115690911597445
106109,0.075726577809492
106116,0.06139171560261
106150,0.063357319632174
106155,0.177580993456284
106166,0.089349789843745
106176,0.080519068246055
106189,0.064503134263685
106199,0.110034233014972
106205,0.099837948914915
106206,0.08656646309226
106211,0.082433742019026
106214,0.059168168947045
106216,0.069322400758381
106217,0.094231918266561
106225,0.074572876505601
106249,0.062979765704911
106256,0.082773215314425
106258,0.070439852665272
106261,0.08721819404701
106262,0.104089140968707
106264,0.049339797070726
106271,0.087916515225919
106276,0.080350221680761
106277,0.08587972191711
106286,0.101527774939199
106293,0.05976581024161
106295,0.072762239582075
106296,0.089531079247022
106297,0.115721981345189
106298,0.083351445104715
106311,0.06467388009767
106314,0.115014288510827
106320,0.102882813010045
106334,0.092048200912082
106346,0.072011589698864
106347,0.069987004520434
106349,0.082086454946603
106354,0.096535100085224
106360,0.06268138430171
106373,0.07468206440248
106377,0.069440739529575
106386,0.102201917488725
106387,0.0999923625221
106391,0.052839472763439
106401,0.119649210415551
106411,0.115632542745095
106413,0.114795065314578
106426,0.092228636922437
106427,0.063812238608558
106428,0.117046476061203
106434,0.097842933440784
106438,0.084378586979915
106440,0.098088729563076
106441,0.059997429855231
106452,0.115643108851777
106453,0.082280401733732
106454,0.098410807491058
106457,0.085533588378779
106484,0.068257431575328
106488,0.144908199942402
106491,0.082960178757758
106514,0.080763659947971
106527,0.080835226144871
106528,0.070635938156084
106529,0.057729726944542
106534,0.118045257383112
106550,0.10281185914911
106577,0.079083093784962
106585,0.129102495073459
106590,0.064442138156477
106607,0.076314807308912
106610,0.100540744711702
106611,0.087854082751697
106612,0.126641628693177
106624,0.058869981084011
106631,0.061504171689237
106647,0.161801702481782
106660,0.112321913017972
106674,0.09105997696216
106687,0.06664876551492
106712,0.100383921360945
106713,0.085726239718757
106717,0.06731921405216
106720,0.088563295678134
106721,0.08718946841227
106724,0.074667694651442
106735,0.095854600013982
106739,0.090661407530373
106740,0.080008123293456
106754,0.065146368477178
106760,0.161817555206671
106761,0.095498591724259
106784,0.1122213064193
106787,0.084960146928187
106797,0.064607338830216
106798,0.074403874764853
106802,0.118317929067401
106803,0.094003219317899
106804,0.14202950223787
106805,0.071736054799179
106810,0.113329149451442
106812,0.092584284798911
106813,0.06718242753188
106817,0.065163060511579
106822,0.11324141297006
106823,0.085793083602528
106827,0.057991403289672
106841,0.072157711650452
106851,0.095117063894601
106852,0.095431696684998
106853,0.142929194742316
106854,0.15538832135842
106861,0.102099798580787
106873,0.117528801097318
106877,0.067777418356845
106878,0.082789698291468
106881,0.102348757627024
106900,0.086496834664078
106906,0.065239953295497
106907,0.078593034343835
106914,0.08017619538883
106916,0.097647404826417
106924,0.072067926266905
106931,0.068117843517229
106936,0.110360600289765
106937,0.083617059209077
106938,0.061592658064657
106939,0.093708921940439
106943,0.075817219507556
106944,0.075558339746895
106967,0.099260747342685
106980,0.070451592437443
106986,0.059763491106264
106987,0.083367922025156
106990,0.059904296951884
107013,0.046680861304548
107023,0.090859019426036
107033,0.064087643852906
107037,0.093590572880611
107048,0.094554560000763
107071,0.101943828161825
107081,0.049889371951991
107113,0.076682839727098
107130,0.059358387685503
107131,0.079797511084466
107145,0.086629691523256
107156,0.078918540297507
107219,0.073801303943533
107222,0.131973807425784
107223,0.180594074731938
107232,0.11426385479003
107245,0.083392124479453
107246,0.048555290201775
107247,0.065145998894776
107256,0.059100669784892
107259,0.083377063509789
107260,0.048554285513267
107279,0.129132788613678
107280,0.072970349557348
107281,0.083969012644296
107285,0.082482949616281
107329,0.096751011076796
107337,0.08353390263794
107349,0.07348546419543
107350,0.092568434543695
107351,0.056492219241433
107359,0.149870750812773
107391,0.08137447413425
107394,0.102630097900295
107395,0.061091200842571
107406,0.110667579430985
107416,0.110457902936038
107417,0.080113400411871
107418,0.080263483986812
107419,0.068775218245624
107444,0.083916699674171
107445,0.09542627026715
107446,0.08455759733983
107460,0.089431400262859
107470,0.089041955400461
107475,0.066663211709988
107520,0.094478378735646
107526,0.073550922742849
107527,0.050381308905832
107530,0.061971845398947
107532,0.137710779823414
107534,0.105731398881833
107535,0.089921341581096
107554,0.107938554293635
107556,0.083798878291807
107559,0.100037385747874
107561,0.056561660882909
107564,0.071257299463703
107566,0.090273560288966
107571,0.068673470036871
107590,0.089450849580955
107602,0.087732483292086
107625,0.113755579985412
107626,0.129466146288993
107635,0.082705819960217
107636,0.068455481702022
107645,0.089607616169003
107652,0.097827166091252
107655,0.054077591461083
107668,0.065205039958817
107670,0.072477475474
107677,0.044460151828756
107680,0.10312072387805
107683,0.090314790592389
107684,0.063768707878013
107691,0.082696366310745
107692,0.113728780316825
107703,0.098011461489762
107709,0.050958043197817
107710,0.079487844208008
107721,0.094600014867728
107725,0.095176201691499
107727,0.108913063124842
107739,0.077811114911039
107740,0.106206945595651
107741,0.090421288032125
107747,0.07884099074353
107765,0.136477521828654
107768,0.061332893399705
107775,0.096572650059559
107782,0.116850531841882
107790,0.06557336136837
107801,0.068874824496964
107807,0.054813847969509
107811,0.116856139466861
107817,0.108346323890507
107826,0.072007689147413
107838,0.084905024381776
107839,0.079001787085796
107843,0.072166975865624
107847,0.06432240878783
107849,0.095652469560108
107850,0.08341901616647
107867,0.099475790698448
107871,0.093795091456199
107908,0.080578714447249
107913,0.126562447553488
107927,0.092185597169658
107931,0.051520925658797
107955,0.0586599715226
107962,0.079131468518759
107977,0.075634242447063
107978,0.076665910235768
107993,0.063086430210742
108010,0.082847198398172
108016,0.094286455358901
108018,0.141662217111831
108027,0.123667335065252
108045,0.083895962630328
108069,0.119876331796341
108082,0.104280822464162
108089,0.087313594798343
108092,0.071708464230074
108106,0.070659795970609
108112,0.075133798694161
108120,0.119530303403245
108122,0.175378735004145
108135,0.12443512602388
108170,0.0727624814678
108171,0.086943132777606
108177,0.064115919485754
108180,0.110466552828857
108183,0.090556083042596
108184,0.055058906698997
108185,0.086185315204316
108192,0.091260286862331
108195,0.105124542658687
108196,0.11404905459002
108218,0.061364483620513
108219,0.122904893844274
108243,0.108877575000475
108249,0.05624406901132
108251,0.051302610804023
108274,0.071862320864461
108280,0.153019481359855
108289,0.095378638122512
108292,0.074390071209447
108295,0.081244072171526
108327,0.049271137095241
108332,0.080604602248563
108346,0.058133190921501
108349,0.103235145618799
108353,0.061217766170245
108362,0.075734676554052
108363,0.05180137067385
108377,0.119983953956157
108378,0.101667039962939
108381,0.052340491180738
108383,0.122164452043909
108390,0.077362429021814
108407,0.048238399394059
108408,0.055273296543638
108411,0.076264332953057
108412,0.073510955727351
108419,0.106147801823784
108436,0.08921722574055
108437,0.144640395184992
108438,0.078014768766189
108441,0.092942392727793
108448,0.049120602338356
108449,0.075144633945325
108466,0.067403435386843
108467,0.091444544624176
108473,0.070047789024017
108474,0.105771659206212
108476,0.076277260777814
108479,0.063182632766981
108486,0.062700222475368
108493,0.081087270348244
108501,0.063035945347336
108506,0.119262948874395
108510,0.078233001520467
108511,0.115207664602026
108514,0.094677087410053
108517,0.08037935075596
108519,0.076500756203621
108522,0.071834174758063
108548,0.082731796615531
108554,0.097813784913376
108555,0.096173657754427
108559,0.095620338560421
108562,0.087884891437852
108571,0.068907475143843
108572,0.074400811908878
108579,0.091342729403441
108583,0.061838956456913
108584,0.046446632855512
108592,0.097204970995141
108602,0.060465643468176
108609,0.082770105179431
108613,0.083941669218896
108616,0.090707771262155
108618,0.076891279950666
108620,0.063071879565784
108643,0.050065801481338
108649,0.064719329291415
108654,0.102133269685551
108655,0.051159744753889
108656,0.088240032038542
108667,0.082980903098266
108668,0.0940525123729
108682,0.085198006288464
108690,0.099911881465336
108691,0.120856701332416
108692,0.101479511798371
108695,0.09294183594603
108699,0.068150986161193
108710,0.118683170606067
108718,0.092898722534999
108739,0.088308771790561
108740,0.084603667172951
108741,0.053732269507723
108742,0.080706678616129
108763,0.069639927444493
108767,0.114316682768491
108769,0.123356198725521
108779,0.118110680774616
108788,0.056684340787339
108801,0.097599856325136
108802,0.08246317465139
108810,0.091140583765163
108811,0.089902853871906
108813,0.052869215531634
108814,0.125608019431588
108825,0.087221054747566
108826,0.101101500684486
108830,0.115081075052684
108834,0.072499202217687
108852,0.074064035756288
108887,0.109489345573367
108901,0.104044087322683
108908,0.048488472764941
108910,0.113807123415361
108920,0.057677648462916
108922,0.083561952082059
108929,0.109560115707347
108930,0.078992721331855
108937,0.075341632670833
